,date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel
641,12/2/21,US,AK,2,iso1:us#iso2:us-ak,150672,859,207049,3392170,235,1616,1252,77,124,104,20,344,1281415,461561,398122,0.057,36.5,0.15,0.85,0.1,0.84,3,0.631,0.544,2,963790,3,3,107907,0.148,255.4,0.048,65,8.9,1
642,12/3/21,US,AK,2,iso1:us#iso2:us-ak,150989,859,207310,3397508,235,1603,1200,79,126,109,22,317,1291135,462617,399052,0.054,36.6,0.18,0.85,0.1,0.87,3,0.632,0.545,0,967612,3,3,109861,0.15,256,0.049,67,9.2,1
643,12/4/21,US,AK,2,iso1:us#iso2:us-ak,150989,859,207457,3399759,235,1606,1143,79,126,100,23,0,1290675,463701,400002,0.054,35.5,0.18,0.85,0.1,0.79,3,0.634,0.547,0,971750,3,3,112031,0.153,248.3,0.049,62,8.5,1
644,12/5/21,US,AK,2,iso1:us#iso2:us-ak,150989,859,207609,3402293,235,1574,1106,82,128,97,21,0,1289555,463778,400021,0.054,34.4,0.18,0.85,0.1,0.76,3,0.634,0.547,0,971777,3,3,112072,0.153,240.5,0.052,67,9.2,1
645,12/6/21,US,AK,2,iso1:us#iso2:us-ak,151539,859,207966,3410153,235,1393,969,81,126,103,18,550,1289415,465240,402294,0.051,33.3,0.19,0.85,0.1,0.82,3,0.636,0.55,0,979003,3,3,115532,0.158,232.8,0.058,65,8.9,1
646,12/7/21,US,AK,2,iso1:us#iso2:us-ak,151539,859,208218,3416321,235,1414,1004,84,127,106,14,0,1290115,465480,402529,0.048,34.3,0.21,0.85,0.1,0.83,3,0.636,0.55,0,979906,3,3,116090,0.159,239.9,0.059,66,9,1
647,12/8/21,US,AK,2,iso1:us#iso2:us-ak,151979,862,208477,3422005,235,1618,1193,88,128,103,20,440,1298855,466058,403344,0.046,32.2,0.2,0.85,0.1,0.8,3,0.637,0.551,3,982461,3,3,117324,0.16,225.7,0.054,64,8.7,1
648,12/9/21,US,AK,2,iso1:us#iso2:us-ak,151979,862,208702,3427732,235,1619,1221,78,131,104,15,0,1300725,466770,404199,0.044,29.8,0.25,0.85,0.1,0.79,3,0.638,0.553,0,985628,3,3,119007,0.163,208.9,0.048,63,8.6,1
649,12/10/21,US,AK,2,iso1:us#iso2:us-ak,152422,862,208901,3432611,235,1620,1213,79,131,109,12,443,1307165,467390,404816,0.043,28,0.23,0.86,0.1,0.83,3,0.639,0.553,0,988502,3,3,120768,0.165,195.9,0.049,62,8.5,0
650,12/11/21,US,AK,2,iso1:us#iso2:us-ak,152422,862,208993,3435021,235,1599,1217,71,132,103,10,0,1308635,467984,405346,0.042,27,0.23,0.86,0.1,0.78,3,0.64,0.554,0,990974,3,3,122211,0.167,189.2,0.044,60,8.2,0
651,12/12/21,US,AK,2,iso1:us#iso2:us-ak,152422,862,209102,3437858,235,1596,1194,68,126,106,9,0,1308215,468030,405352,0.04,26.1,0.23,0.87,0.1,0.84,3,0.64,0.554,0,990985,3,3,122233,0.167,182.6,0.043,55,7.5,0
652,12/13/21,US,AK,2,iso1:us#iso2:us-ak,152826,863,209358,3444499,235,1393,987,68,125,104,12,404,1308075,468867,406483,0.039,25.1,0.26,0.88,0.1,0.83,3,0.641,0.556,1,995545,3,3,124801,0.171,175.9,0.049,55,7.5,0
653,12/14/21,US,AK,2,iso1:us#iso2:us-ak,152826,863,209572,3451167,235,1402,1028,74,134,110,15,0,1310175,469106,406686,0.037,24.7,0.26,0.89,0.1,0.82,2,0.641,0.556,0,996579,2,3,125469,0.172,172.9,0.053,52,7.1,0
654,12/15/21,US,AK,2,iso1:us#iso2:us-ak,153222,865,209799,3456386,235,1614,1216,71,138,110,17,396,1311475,469553,407250,0.037,24.3,0.26,0.91,0.1,0.8,2,0.642,0.557,2,998574,2,3,126490,0.173,169.9,0.044,53,7.2,0
655,12/16/21,US,AK,2,iso1:us#iso2:us-ak,153222,865,210001,3461477,235,1612,1234,62,138,114,16,0,1319215,470301,407929,0.037,23.9,0.26,0.93,0.1,0.83,2,0.643,0.558,0,1001669,2,3,128271,0.175,167.5,0.038,51,7,0
656,12/17/21,US,AK,2,iso1:us#iso2:us-ak,153629,922,210233,3466200,235,1599,1196,65,133,105,18,407,1321285,470791,408396,0.038,23.6,0.27,0.96,0.1,0.79,2,0.644,0.558,57,1003930,2,3,129656,0.177,165,0.041,53,7.2,0
657,12/18/21,US,AK,2,iso1:us#iso2:us-ak,153629,922,210356,3468600,235,1597,1179,69,135,104,17,0,1318885,471208,408713,0.039,23.7,0.27,0.99,0.1,0.77,2,0.644,0.559,0,1005798,2,3,130851,0.179,165.6,0.043,59,8.1,0
658,12/19/21,US,AK,2,iso1:us#iso2:us-ak,153629,922,210474,3471372,235,1608,1175,70,134,102,18,0,1316305,471267,408720,0.039,23.8,0.27,1.02,0.1,0.76,2,0.644,0.559,0,1005798,2,3,130868,0.179,166.3,0.044,58,7.9,0
659,12/20/21,US,AK,2,iso1:us#iso2:us-ak,154047,922,210720,3477232,235,1411,1009,66,137,105,16,418,1316025,471322,408744,0.04,23.8,0.27,1.06,0.1,0.77,2,0.644,0.559,0,1005845,2,3,130885,0.179,166.9,0.047,58,7.9,0
660,12/21/21,US,AK,2,iso1:us#iso2:us-ak,154047,922,211056,3482885,235,1391,988,56,136,102,15,0,1316925,472291,409450,0.045,22.1,0.27,1.1,0.1,0.75,2,0.646,0.56,0,1010674,2,3,134027,0.183,155,0.04,53,7.2,0
661,12/22/21,US,AK,2,iso1:us#iso2:us-ak,154269,952,211444,3487790,235,1590,1162,57,135,103,12,222,1320295,472788,409806,0.05,20.4,0.31,1.14,0.1,0.76,2,0.646,0.56,30,1012780,2,3,135349,0.185,143.1,0.036,54,7.4,0
662,12/23/21,US,AK,2,iso1:us#iso2:us-ak,154269,952,211836,3492511,235,1573,1097,55,132,97,12,0,1322225,473411,410287,0.056,19.9,0.31,1.19,0.1,0.73,2,0.647,0.561,0,1015137,2,3,136704,0.187,139.3,0.035,55,7.5,0
663,12/24/21,US,AK,2,iso1:us#iso2:us-ak,154269,952,212060,3495080,235,1549,1046,54,133,97,12,0,1323225,473540,410338,0.059,19.3,0.51,1.23,0.1,0.73,2,0.647,0.561,0,1015205,2,3,136722,0.187,135.4,0.035,54,7.4,0
664,12/25/21,US,AK,2,iso1:us#iso2:us-ak,154269,952,212104,3495698,235,1551,1025,53,130,92,15,0,1323225,473580,410345,0.061,20,0.51,1.28,0.17,0.71,2,0.647,0.561,0,1015239,2,3,136755,0.187,140.3,0.034,45,6.2,0
665,12/26/21,US,AK,2,iso1:us#iso2:us-ak,154269,952,212409,3498511,235,1558,1036,57,131,89,15,0,1319585,473589,410346,0.067,20.7,0.51,1.32,0.15,0.68,2,0.647,0.561,0,1015239,2,3,136757,0.187,145.2,0.037,51,7,0
666,12/27/21,US,AK,2,iso1:us#iso2:us-ak,155145,952,213294,3504868,235,1383,893,49,131,92,11,876,1319025,473636,410362,0.085,21.4,0.3,1.36,0.11,0.7,2,0.647,0.561,0,1015258,2,3,136773,0.187,150.1,0.035,43,5.9,0
667,12/28/21,US,AK,2,iso1:us#iso2:us-ak,155145,952,214249,3510958,235,1383,927,61,132,101,11,0,1319025,474829,411273,0.102,28.9,0.3,1.4,0.13,0.77,3,0.649,0.562,0,1021090,3,3,140447,0.192,202.2,0.044,50,6.8,1
668,12/29/21,US,AK,2,iso1:us#iso2:us-ak,156130,954,215188,3516553,235,1590,1130,63,135,106,14,985,1321025,475192,411677,0.115,36.3,0.18,1.44,0.12,0.79,3,0.65,0.563,2,1022703,3,3,141347,0.193,254.4,0.04,49,6.7,1
669,12/30/21,US,AK,2,iso1:us#iso2:us-ak,156130,954,216191,3522918,235,1597,1153,57,133,101,13,0,1320615,475688,412110,0.125,44.2,0.18,1.47,0.1,0.76,3,0.65,0.563,0,1024695,3,3,142456,0.195,309.4,0.036,50,6.8,1
670,12/31/21,US,AK,2,iso1:us#iso2:us-ak,156130,954,216897,3526580,235,1590,1166,53,132,105,13,0,1320555,476117,412432,0.133,52.1,0.18,1.49,0.1,0.8,3,0.651,0.564,0,1026473,3,3,143539,0.196,364.5,0.033,50,6.8,1
671,1/1/22,US,AK,2,iso1:us#iso2:us-ak,156130,954,217075,3527659,235,1590,1154,51,132,108,12,0,1317475,476151,412439,0.135,59.9,0.18,1.51,0.1,0.82,3,0.651,0.564,0,1026497,3,3,143565,0.196,419.5,0.032,51,7,1
672,1/2/22,US,AK,2,iso1:us#iso2:us-ak,156130,954,217925,3531151,235,1599,1149,55,130,102,15,0,1314655,476151,412439,0.145,67.8,0.18,1.53,0.1,0.78,3,0.651,0.564,0,1026497,3,3,143565,0.196,474.5,0.034,48,6.6,1
673,1/3/22,US,AK,2,iso1:us#iso2:us-ak,159019,955,219902,3539384,235,1399,994,63,131,106,15,2889,1314315,476931,413002,0.161,75.7,0.08,1.54,0.12,0.81,5,0.652,0.565,1,1029914,5,3,145660,0.199,529.6,0.045,55,7.5,1
674,1/4/22,US,AK,2,iso1:us#iso2:us-ak,159019,955,222314,3547610,235,1409,1039,67,140,117,15,0,1314415,477065,413047,0.18,72.8,0.08,1.54,0.1,0.84,3,0.652,0.565,0,1030144,3,3,145832,0.199,509.5,0.048,57,7.8,1
675,1/5/22,US,AK,2,iso1:us#iso2:us-ak,159019,955,224621,3555047,235,1614,1237,67,140,118,14,0,1318725,477467,413413,0.197,69.9,0.11,1.55,0.13,0.84,3,0.653,0.565,0,1031775,3,3,146742,0.201,489.4,0.042,59,8.1,1
676,1/6/22,US,AK,2,iso1:us#iso2:us-ak,160056,955,226929,3563491,235,1610,1243,78,134,105,16,1037,1343785,477994,413827,0.209,65.4,0.08,1.54,0.1,0.78,3,0.653,0.566,0,1033747,3,3,147814,0.202,457.7,0.048,76,10.4,2
678,1/8/22,US,AK,2,iso1:us#iso2:us-ak,164255,956,230510,3576383,235,1570,1235,88,133,108,13,0,1352405,479004,414557,0.216,74.7,0.07,1.52,0.1,0.81,3,0.655,0.567,0,1037769,3,3,150205,0.205,522.7,0.056,88,12,2
679,1/9/22,US,AK,2,iso1:us#iso2:us-ak,164255,956,231839,3580719,235,1559,1209,90,132,102,14,0,1352405,479111,414614,0.219,86.2,0.07,1.5,0.1,0.77,5,0.655,0.567,0,1037875,5,3,150222,0.205,603.5,0.058,93,12.7,2
680,1/10/22,US,AK,2,iso1:us#iso2:us-ak,167509,956,235648,3591714,235,1503,1158,82,130,98,10,3254,1352405,479144,414621,0.231,97.8,0.07,1.48,0.1,0.75,5,0.655,0.567,0,1037878,5,3,150232,0.205,684.3,0.055,94,12.8,2
681,1/11/22,US,AK,2,iso1:us#iso2:us-ak,167509,956,239190,3601727,235,1377,1054,94,132,104,13,0,1354905,479980,415335,0.238,141.2,0.07,1.46,0.1,0.79,5,0.656,0.568,0,1042208,5,3,153023,0.209,988.7,0.068,103,14.1,2
682,1/12/22,US,AK,2,iso1:us#iso2:us-ak,172018,961,242670,3611393,235,1569,1259,119,133,105,11,4509,1357405,480353,415674,0.243,184.7,0.03,1.43,0.1,0.79,5,0.657,0.568,5,1043804,5,3,153809,0.21,1293.2,0.076,114,15.6,2
683,1/13/22,US,AK,2,iso1:us#iso2:us-ak,172018,961,245967,3620649,235,1550,1215,110,135,105,10,0,1360505,481140,416173,0.25,239,0.04,1.41,0.1,0.78,5,0.658,0.569,0,1045775,5,3,155021,0.212,1673.1,0.071,102,13.9,2
684,1/14/22,US,AK,2,iso1:us#iso2:us-ak,177474,963,249218,3630305,235,1590,1199,102,133,100,10,5456,1362405,481333,416321,0.256,258.1,0.02,1.38,0.1,0.75,5,0.658,0.569,2,1046079,5,3,155044,0.212,1807,0.064,106,14.5,2
1607,8/23/21,US,AL,1,iso1:us#iso2:us-al,663088,12000,670538,4633871,404,15115,11827,2963,1576,1609,855,2588,5863220,2358550,1793712,0.214,82.4,0.02,1.06,0.1,1.02,5,0.481,0.366,0,3943465,5,3,0,0,577,0.196,2556,52.1,2
1608,8/24/21,US,AL,1,iso1:us#iso2:us-al,663088,12000,672768,4642546,404,15323,12097,2914,1588,1631,858,0,5863220,2368289,1802279,0.215,81.5,0.02,1.05,0.1,1.03,5,0.483,0.368,0,3963352,5,3,0,0,570.7,0.19,2533,51.7,2
1609,8/25/21,US,AL,1,iso1:us#iso2:us-al,663088,12000,678324,4659997,404,15285,12381,3044,1598,1635,845,0,5889060,2370282,1803904,0.224,79.3,0.03,1.05,0.1,1.02,5,0.483,0.368,0,3966712,5,3,0,0,555.4,0.199,2549,52,2
1610,8/26/21,US,AL,1,iso1:us#iso2:us-al,674230,12103,683037,4679440,404,15451,12372,2979,1602,1625,864,11142,5962240,2380869,1813256,0.225,78.8,0.02,1.05,0.1,1.01,5,0.486,0.37,103,3988529,5,3,0,0,551.8,0.193,2552,52,2
1611,8/27/21,US,AL,1,iso1:us#iso2:us-al,679263,12153,687227,4697673,404,15281,12256,3094,1589,1640,869,5033,6045390,2399704,1838347,0.219,82.4,0.02,1.04,0.1,1.03,5,0.489,0.375,50,4044688,5,3,0,0,576.9,0.202,2577,52.6,2
1612,8/28/21,US,AL,1,iso1:us#iso2:us-al,685453,12219,690548,4710140,404,15223,11917,3054,1579,1634,869,6190,6085890,2415007,1850031,0.22,82.4,0.02,1.03,0.1,1.03,5,0.493,0.377,66,4072870,5,3,0,0,576.5,0.201,2542,51.8,2
1613,8/29/21,US,AL,1,iso1:us#iso2:us-al,688886,12222,692877,4718364,404,15221,11769,3066,1582,1623,895,3433,6102830,2426453,1860445,0.219,82.7,0.02,1.03,0.1,1.03,5,0.495,0.379,3,4097445,5,3,0,0,578.9,0.201,2536,51.7,2
1614,8/30/21,US,AL,1,iso1:us#iso2:us-al,691958,12222,696719,4729081,404,15209,11968,3116,1577,1626,906,3072,6102130,2432879,1868344,0.216,84.1,0.02,1.02,0.1,1.03,5,0.496,0.381,0,4112942,5,3,0,0,588.8,0.205,2611,53.3,2
1615,8/31/21,US,AL,1,iso1:us#iso2:us-al,697164,12283,701117,4745012,404,15234,12213,3084,1577,1641,888,5206,6127400,2442247,1880276,0.217,88.5,0.02,1.01,0.1,1.04,5,0.498,0.383,61,4136247,5,3,0,0,619.2,0.202,2635,53.7,2
1616,9/1/21,US,AL,1,iso1:us#iso2:us-al,701855,12291,705876,4763656,404,15330,12394,3100,1582,1652,894,4691,6151970,2444342,1882050,0.21,91.3,0.01,1,0.1,1.04,5,0.499,0.384,8,4139337,5,3,0,0,639.2,0.202,2614,53.3,2
1617,9/2/21,US,AL,1,iso1:us#iso2:us-al,707167,12330,710101,4778759,404,15286,12408,3072,1581,1678,881,5312,6218000,2452547,1891063,0.214,96,0.02,0.99,0.1,1.06,5,0.5,0.386,39,4158442,5,3,0,0,671.7,0.201,2639,53.8,2
1618,9/3/21,US,AL,1,iso1:us#iso2:us-al,712295,12394,714382,4793184,404,15389,12197,2989,1577,1664,877,5128,6259550,2461343,1900876,0.221,96.2,0.02,0.98,0.1,1.06,5,0.502,0.388,64,4178419,5,3,0,0,673.7,0.194,2592,52.9,2
1619,9/4/21,US,AL,1,iso1:us#iso2:us-al,716715,12414,716972,4803472,404,15008,11714,2988,1585,1639,882,4420,6294440,2474109,1915710,0.221,91.1,0.02,0.97,0.1,1.03,5,0.505,0.391,20,4209610,5,3,0,0,637.6,0.199,2686,54.8,2
1620,9/5/21,US,AL,1,iso1:us#iso2:us-al,719557,12415,718789,4810347,404,15160,11783,3004,1576,1648,852,2842,6294340,2477098,1919114,0.22,89.4,0.02,0.96,0.1,1.05,5,0.505,0.391,1,4216512,5,3,0,0,625.5,0.198,2673,54.5,2
1621,9/6/21,US,AL,1,iso1:us#iso2:us-al,722123,12416,720503,4815038,404,15111,11770,3063,1571,1615,826,2566,6294340,2482272,1925770,0.217,87.9,0.02,0.95,0.1,1.03,5,0.506,0.393,1,4229402,5,3,0,0,615.2,0.203,2626,53.6,2
1622,9/7/21,US,AL,1,iso1:us#iso2:us-al,724795,12420,723690,4824795,404,15159,11862,3023,1571,1613,843,2672,6294340,2485579,1930090,0.221,80.5,0.02,0.94,0.1,1.03,5,0.507,0.394,4,4237710,5,3,0,0,563.5,0.199,2533,51.7,2
1623,9/8/21,US,AL,1,iso1:us#iso2:us-al,729586,12488,727597,4839832,404,15424,12279,2875,1578,1635,857,4791,6299020,2491633,1938065,0.222,80.8,0.02,0.93,0.1,1.04,5,0.508,0.395,68,4252635,5,3,0,0,565.6,0.186,2547,51.9,2
1624,9/9/21,US,AL,1,iso1:us#iso2:us-al,733953,12552,730834,4858142,404,15238,12450,2910,1580,1634,831,4367,6337120,2493041,1940044,0.207,78,0.02,0.92,0.1,1.03,5,0.508,0.396,64,4255847,5,3,0,0,546.3,0.191,2497,50.9,2
1625,9/10/21,US,AL,1,iso1:us#iso2:us-al,738753,12605,733898,4873026,404,15181,12391,2860,1585,1626,819,4800,6388850,2504656,1956859,0.196,77.1,0.02,0.91,0.1,1.03,5,0.511,0.399,53,4287769,5,3,0,0,539.6,0.188,2498,50.9,2
1626,9/11/21,US,AL,1,iso1:us#iso2:us-al,743247,12673,736108,4883634,404,15118,11919,2796,1586,1582,770,4494,6427570,2506484,1959493,0.193,77.3,0.02,0.91,0.1,1,5,0.511,0.4,68,4292244,5,3,0,0,541.1,0.185,2365,48.2,2
1627,9/12/21,US,AL,1,iso1:us#iso2:us-al,745041,12676,737636,4889912,404,15069,11960,2775,1579,1578,757,1794,6427570,2514065,1971041,0.192,74.2,0.02,0.9,0.1,1,3,0.513,0.402,3,4313489,3,3,0,0,519.7,0.184,2352,48,2
1628,9/13/21,US,AL,1,iso1:us#iso2:us-al,747733,12678,740249,4899449,404,14968,11819,2761,1584,1586,783,2692,6427570,2519696,1979070,0.19,74.6,0.02,0.89,0.1,1,3,0.514,0.404,2,4328199,3,3,0,0,522.3,0.184,2238,45.6,2
1629,9/14/21,US,AL,1,iso1:us#iso2:us-al,751677,12718,742961,4912492,404,15099,12190,2636,1587,1621,772,3944,6447940,2516176,1980807,0.18,78.3,0.02,0.89,0.1,1.02,5,0.513,0.404,40,4329528,5,3,0,0,548.3,0.175,2243,45.7,2
1630,9/15/21,US,AL,1,iso1:us#iso2:us-al,755328,12784,745696,4926630,404,15253,12316,2576,1585,1596,767,3651,6485880,2520979,1988025,0.173,75,0.02,0.88,0.1,1.01,3,0.514,0.405,66,4342220,3,3,0,0,525,0.169,2155,44,2
1631,9/16/21,US,AL,1,iso1:us#iso2:us-al,759300,12856,748165,4940011,404,15263,12335,2445,1607,1576,739,3972,6503890,2526998,1997364,0.175,73.8,0.02,0.88,0.1,0.98,3,0.515,0.407,72,4359022,3,3,0,0,516.9,0.16,2053,41.9,2
1632,9/17/21,US,AL,1,iso1:us#iso2:us-al,762274,13048,750317,4953433,404,15233,12051,2381,1586,1568,732,2974,6525240,2535635,2010919,0.17,68.5,0.02,0.87,0.1,0.99,3,0.517,0.41,192,4383430,3,3,0,0,479.7,0.156,1943,39.6,2
1633,9/18/21,US,AL,1,iso1:us#iso2:us-al,765736,13209,751825,4961142,404,15167,11522,2325,1592,1521,699,3462,6545280,2537329,2013023,0.169,65.5,0.03,0.86,0.1,0.96,3,0.517,0.411,161,4386893,3,3,0,0,458.7,0.153,1851,37.8,2
1634,9/19/21,US,AL,1,iso1:us#iso2:us-al,767826,13210,752914,4966193,404,15109,11294,2260,1595,1515,693,2090,6545280,2543475,2023759,0.167,66.4,0.02,0.85,0.1,0.95,3,0.519,0.413,1,4405259,3,3,0,0,464.7,0.15,1709,34.9,2
1635,9/20/21,US,AL,1,iso1:us#iso2:us-al,769746,13210,754558,4974229,404,15017,11475,2168,1589,1549,684,1920,6545280,2547021,2030149,0.161,64.1,0.03,0.84,0.1,0.97,3,0.519,0.414,0,4415777,3,3,0,0,449,0.144,1646,33.6,2
1636,9/21/21,US,AL,1,iso1:us#iso2:us-al,772966,13460,756409,4985526,404,15143,11729,2016,1593,1569,651,3220,6547850,2552143,2038644,0.156,62,0.03,0.83,0.1,0.98,3,0.521,0.416,250,4430711,3,3,0,0,434.2,0.133,1535,31.3,2
1637,9/22/21,US,AL,1,iso1:us#iso2:us-al,775984,13665,758619,4999418,404,15221,12120,1969,1589,1558,646,3018,6561280,2555237,2043972,0.151,60.2,0.03,0.82,0.1,0.98,3,0.521,0.417,205,4439932,3,3,0,0,421.3,0.129,1448,29.5,2
1638,9/23/21,US,AL,1,iso1:us#iso2:us-al,779350,13798,760497,5011286,404,15166,11990,1949,1590,1578,598,3366,6589940,2556115,2045238,0.147,58.4,0.03,0.81,0.1,0.99,3,0.521,0.417,133,4441961,3,3,0,0,408.9,0.129,1362,27.8,2
1639,9/24/21,US,AL,1,iso1:us#iso2:us-al,781919,13921,762197,5022719,404,15261,11945,1860,1587,1562,591,2569,6601120,2558569,2049383,0.146,57.2,0.03,0.8,0.1,0.98,3,0.522,0.418,123,4449282,3,3,0,0,400.7,0.122,1262,25.7,2
1640,9/25/21,US,AL,1,iso1:us#iso2:us-al,784856,14022,763228,5029302,404,15089,11410,1825,1573,1490,564,2937,6639550,2565735,2060935,0.143,55.7,0.03,0.79,0.1,0.95,3,0.523,0.42,101,4471337,3,3,0,0,390,0.121,1208,24.6,2
1641,9/26/21,US,AL,1,iso1:us#iso2:us-al,786489,14022,763919,5033957,404,15048,11272,1819,1566,1505,579,1633,6639550,2570413,2069026,0.14,54.4,0.03,0.78,0.1,0.96,3,0.524,0.422,0,4485507,3,3,0,0,380.6,0.121,1156,23.6,2
1642,9/27/21,US,AL,1,iso1:us#iso2:us-al,788083,14025,765494,5042327,404,15051,11460,1760,1569,1513,556,1594,6639550,2572916,2073717,0.138,53.4,0.03,0.77,0.1,0.96,3,0.525,0.423,3,4494228,3,3,0,0,374,0.117,1096,22.4,2
1643,9/28/21,US,AL,1,iso1:us#iso2:us-al,790067,14155,767139,5054612,404,15133,11788,1679,1573,1542,548,1984,6646890,2577657,2081567,0.134,49.8,0.03,0.76,0.1,0.98,3,0.526,0.425,130,4511086,3,3,0,0,348.8,0.111,1052,21.5,2
1644,9/29/21,US,AL,1,iso1:us#iso2:us-al,792208,14200,768642,5067463,404,15198,12010,1601,1570,1541,511,2141,6670090,2578863,2083182,0.128,47.3,0.03,0.75,0.1,0.98,3,0.526,0.425,45,4514239,3,3,0,0,330.9,0.105,987,20.1,2
1645,9/30/21,US,AL,1,iso1:us#iso2:us-al,793910,14299,770014,5078759,404,15188,12015,1522,1569,1488,491,1702,6665330,2583590,2089852,0.124,42.4,0.04,0.74,0.1,0.95,3,0.527,0.426,99,4532608,3,3,0,0,296.9,0.1,945,19.3,2
1646,10/1/21,US,AL,1,iso1:us#iso2:us-al,795755,14393,771221,5089517,404,15150,11806,1418,1570,1461,471,1845,6709370,2584258,2090806,0.119,40.3,0.04,0.73,0.1,0.93,3,0.527,0.426,94,4534772,3,3,0,0,282.2,0.094,915,18.7,2
1647,10/2/21,US,AL,1,iso1:us#iso2:us-al,797235,14469,772017,5096341,404,15092,11140,1380,1566,1415,452,1480,6738280,2586950,2094920,0.116,36.1,0.05,0.73,0.1,0.9,3,0.528,0.427,76,4544355,3,3,0,0,252.5,0.091,855,17.4,2
1648,10/3/21,US,AL,1,iso1:us#iso2:us-al,798127,14470,772640,5101180,404,15099,10926,1396,1571,1407,453,892,6736650,2592096,2103203,0.115,33.9,0.05,0.72,0.1,0.9,3,0.529,0.429,1,4565230,3,3,0,0,237.4,0.092,837,17.1,2
1649,10/4/21,US,AL,1,iso1:us#iso2:us-al,798863,14471,773852,5108645,404,15066,11098,1314,1568,1389,431,736,6736230,2595947,2109349,0.112,31.4,0.05,0.72,0.1,0.89,3,0.529,0.43,1,4579477,3,3,0,0,219.9,0.087,819,16.7,2
1650,10/5/21,US,AL,1,iso1:us#iso2:us-al,800412,14542,775014,5119068,404,15142,11640,1291,1566,1444,418,1549,6742810,2597448,2111925,0.109,30.1,0.05,0.72,0.1,0.92,3,0.53,0.431,71,4584378,3,3,0,0,211,0.085,791,16.1,2
1651,10/6/21,US,AL,1,iso1:us#iso2:us-al,801684,14612,776327,5132245,404,15252,11936,1243,1563,1416,402,1272,6757960,2600070,2115732,0.106,27.6,0.06,0.73,0.1,0.91,3,0.53,0.432,70,4594736,3,3,0,0,193.3,0.081,762,15.5,1
1652,10/7/21,US,AL,1,iso1:us#iso2:us-al,802946,14675,777469,5142311,404,15249,11875,1188,1582,1433,394,1262,6781040,2602402,2118943,0.105,26.3,0.06,0.73,0.1,0.91,3,0.531,0.432,63,4604007,3,3,0,0,184.3,0.078,741,15.1,1
1653,10/8/21,US,AL,1,iso1:us#iso2:us-al,803995,14756,778459,5151657,404,15203,11638,1114,1579,1430,369,1049,6829510,2608058,2126766,0.104,24,0.07,0.74,0.1,0.91,2,0.532,0.434,81,4624892,2,3,0,0,168.1,0.073,731,14.9,1
1654,10/9/21,US,AL,1,iso1:us#iso2:us-al,804914,14857,779028,5157498,404,15172,11112,1131,1580,1368,370,919,6858210,2609534,2128926,0.103,22.4,0.07,0.76,0.1,0.87,2,0.532,0.434,101,4630089,2,3,0,0,156.6,0.075,738,15.1,1
1655,10/10/21,US,AL,1,iso1:us#iso2:us-al,805567,14858,779416,5161135,404,15189,11076,1157,1628,1377,361,653,6858210,2612561,2133719,0.102,21.7,0.08,0.77,0.1,0.85,2,0.533,0.435,1,4642688,2,3,0,0,151.7,0.076,741,15.1,1
1656,10/11/21,US,AL,1,iso1:us#iso2:us-al,806034,14859,780377,5168425,404,15085,11143,1121,1577,1390,358,467,6858210,2614514,2136775,0.098,20.9,0.08,0.78,0.1,0.88,2,0.533,0.436,1,4649732,2,3,0,0,146.3,0.074,720,14.7,1
1657,10/12/21,US,AL,1,iso1:us#iso2:us-al,806920,14869,781338,5178671,404,15117,11638,1043,1573,1401,331,886,6864150,2616672,2139547,0.096,19,0.09,0.8,0.1,0.89,2,0.534,0.436,10,4657171,2,3,0,0,132.7,0.069,682,13.9,1
1658,10/13/21,US,AL,1,iso1:us#iso2:us-al,807936,14980,782331,5188488,404,15203,11841,991,1575,1389,299,1016,6884990,2617643,2140724,0.096,18.2,0.09,0.81,0.1,0.88,2,0.534,0.437,111,4660146,2,3,0,0,127.5,0.065,659,13.4,1
1659,10/14/21,US,AL,1,iso1:us#iso2:us-al,808986,15101,783098,5198586,404,15185,11532,957,1574,1373,286,1050,6900590,2620146,2144120,0.091,17.6,0.09,0.83,0.1,0.87,2,0.534,0.437,121,4669623,2,3,0,0,123.2,0.063,630,12.8,1
1660,10/15/21,US,AL,1,iso1:us#iso2:us-al,810129,15142,783759,5207817,404,15190,11341,911,1577,1389,267,1143,6916550,2622428,2147033,0.086,17.9,0.09,0.84,0.1,0.88,2,0.535,0.438,41,4677864,2,3,0,0,125.1,0.06,598,12.2,1
